Date,Adj Close_GOOGL,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL,Ticker,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,EMA_20,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,CCI_14_0.015,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14,WILLR_14
2023-09-25,130.328369140625,131.11000061035156,131.1699981689453,128.9600067138672,129.8300018310547,20094600,GOOGL,43.83780402968949,0.575261434986146,-1.0284554891981215,1.6037169241842675,135.07100143432618,133.78216855400873,126.83490885615312,132.71600036621095,138.59709187626876,8.86267140937006,0.3634607408239776,-154.85208943687505,10.6492779589386,17.143905821099022,22.709864863251784,18.226197586788516,27.63642921329319,-78.92162215935865
2023-09-26,127.80353546142578,128.57000732421875,130.36000061035156,127.22000122070312,129.77000427246094,25718700,GOOGL,38.22908881302684,0.10846456100099999,-1.196201890546614,1.304666451547614,134.94900207519532,133.2857722464097,127.45840063414633,130.82200317382814,134.18560571350994,5.142258118785204,0.16524049392850937,-153.3066734896477,13.06135346074536,10.524765690012648,23.13626190096005,16.384390971888994,29.363803595760395,-88.69341853035144
2023-09-27,129.7617645263672,130.5399932861328,130.89999389648438,128.57000732421875,128.57000732421875,22746500,GOOGL,44.19284310729577,-0.10134567163808583,-1.12480969854856,1.0234640269104742,134.74750137329102,133.0242694882881,128.4710819214269,130.18200073242187,131.89291954341684,2.6285028673228306,0.6046199712722651,-96.23327957365267,20.063527437828267,14.591386285837407,23.221160806387807,16.79998831155623,27.566901259267834,-72.1943769968051
2023-09-28,131.52120971679688,132.30999755859375,133.3000030517578,129.7899932861328,129.83999633789062,22513100,GOOGL,48.96083152269055,-0.12337504958762224,-0.9174712611984772,0.794096211610855,134.5690010070801,132.95624359022196,128.11936548129648,130.55599975585938,132.99263403042227,3.732703635404599,0.8599222544485108,-48.222410031701386,27.24732694355698,20.124069280710202,22.06669587390305,21.457921517810192,25.07728574657653,-57.370223642172526
2023-09-29,130.07986450195312,130.86000061035156,134.0500030517578,130.36000061035156,133.27999877929688,30848100,GOOGL,45.529110933698675,-0.25489782248948245,-0.83919522728027,0.5842974047907875,134.3035011291504,132.75660140166286,128.25381444690535,130.6779998779297,133.10218530895403,3.7101661079735635,0.5375385335817658,-41.92227385326149,33.64038338658147,26.983745922655572,20.65879235578436,21.352847394077656,22.751073993131662,-69.51424920127795
2023-10-02,133.37013244628906,134.1699981689453,134.4199981689453,131.1699981689453,131.2100067138672,22288000,GOOGL,53.535389629242815,-0.09099252225425403,-0.5402319416360333,0.44923941938177925,134.2290008544922,132.89121061759454,127.55042142683911,131.28999938964844,135.02957735245778,5.69666841373172,0.8850700276794454,-6.162823226713485,43.77439829605964,34.88736954206603,19.189605786893814,20.389427339227566,20.7511284689991,-41.7923322683706
2023-10-03,131.6405029296875,132.42999267578125,134.25999450683594,131.83999633789062,133.94000244140625,22989400,GOOGL,49.422923792383514,-0.10034359392059855,-0.43966641064190226,0.3393228167213037,134.0620002746582,132.8472850993266,129.46940938933307,132.06199645996094,134.6545835305888,3.9263181537830256,0.5709708499262074,-11.13995820402595,44.10939297124602,40.50805821796237,17.833411381330667,19.156646783998024,19.49647882876936,-56.365239616613415
2023-10-04,134.4337615966797,135.24000549316406,135.57000732421875,132.52999877929688,132.7899932861328,26752300,GOOGL,55.38363262224304,0.11763415124795529,-0.17735093237867877,0.29498508362663406,134.10100021362305,133.075163232073,129.933825574684,133.0019989013672,136.07017222805038,4.613725135001193,0.8647131947099352,36.460409942007765,56.33720979765709,48.073667021654245,17.07383852864949,20.914413251476816,17.97763014612216,-32.83079872204473
2023-10-05,134.2647705078125,135.07000732421875,135.49000549316406,133.4499969482422,135.07000732421875,19832600,GOOGL,54.96162106214121,0.2735127683017424,-0.017177852259913307,0.29069062056165573,134.09150085449218,133.26514838370593,130.202419538095,133.5540008544922,136.90558217088937,5.019065389210995,0.7261628656165513,52.50250643577566,58.849797657082,53.098800141995035,16.372091381310444,19.833377633700962,17.048392577873063,-34.254568690095844
2023-10-06,136.75979614257812,137.5800018310547,138.16000366210938,134.00999450683594,134.00999450683594,27583200,GOOGL,59.82873615506111,0.5927504173273519,0.2416478374125569,0.351102579914795,134.1515007019043,133.67608680726295,131.55605736276527,134.89800109863282,138.23994483450036,4.954771321517255,0.9012635975341519,116.88048104093708,75.16576031163083,63.45092258878998,16.844761098565186,24.360316279990215,15.314224888783349,-7.417351652966941
2023-10-09,137.59478759765625,138.4199981689453,138.94000244140625,135.61000061035156,136.94000244140625,19278100,GOOGL,61.33464996752292,0.9031186488763012,0.44161285516920495,0.46150579370709627,134.22650070190429,134.12788788932792,131.53158460926304,135.7480010986328,139.9644175880026,6.2121231329309685,0.8168563965453849,150.06770520012566,84.63039453212012,72.88198416694432,17.56120471099454,24.284613512310045,14.076871113001513,-4.436896060576867
2023-10-10,137.2369384765625,138.05999755859375,139.72000122070312,137.3300018310547,138.5,27786600,GOOGL,60.29148940097154,1.1072746944336131,0.5166151205812135,0.5906595738523996,134.36250076293945,134.5023745244961,134.0147061121378,136.8740020751953,139.73329803825283,4.177997164847552,0.7073929209710469,147.67945613761054,91.62190766319372,83.80602083564823,18.494926665998108,24.775502847738533,13.249435437565154,-13.280029296874996
2023-10-11,139.7121124267578,140.5500030517578,141.11000061035156,138.5800018310547,138.5800018310547,25884300,GOOGL,64.75634997794087,1.4532404139752373,0.6900646720982702,0.7631757418769671,134.55450057983398,135.07833914614008,134.4233626597722,137.93600158691407,141.44864051405594,5.093143032609272,0.8720851358569152,150.92572858228476,92.75047152543529,89.6675912402497,19.808381771119553,26.330046472376647,12.25911784389677,-4.03166006624226
2023-10-12,138.1415252685547,138.97000122070312,141.22000122070312,138.25999450683594,141.0500030517578,24765500,GOOGL,60.13574374936355,1.5816950007231583,0.6548154070769528,0.9268795936462054,134.59800033569337,135.4489736294318,136.66924059702632,138.71600036621095,140.76276013539558,2.9510074739484646,0.5620495033946662,114.01452298957443,88.87229402181806,91.0815577368157,20.81051804651134,24.42221798093268,12.154192235991628,-16.07142857142857
2023-10-13,136.54112243652344,137.36000061035156,140.0,136.6199951171875,139.3800048828125,23420500,GOOGL,55.76895448278982,1.5358779473412199,0.48719868295601154,1.0486792643852083,134.59600067138672,135.6309761990432,136.52256401005724,138.6720001220703,140.82143623408336,3.1000290038666147,0.194803789611132,69.67090131043426,84.10849281041554,88.57708611922295,20.709540249597975,22.424138386958102,15.129475688514916,-27.571432931082583
2023-10-16,138.27073669433594,139.10000610351562,139.6300048828125,137.99000549316406,138.1699981689453,28501900,GOOGL,59.2158654106808,1.6212823699599994,0.4580824844598328,1.1631998855001666,134.64050064086913,135.96135999946915,136.65350938324437,138.80800170898436,140.96249403472436,3.1042768417010422,0.5677664039557365,77.49666048406064,79.86609191005279,84.28229291409546,20.61605412321708,21.17137030491208,14.284238118464677,-16.758862767330495
2023-10-17,138.88705444335938,139.72000122070312,139.89999389648438,137.17999267578125,138.6300048828125,23515800,GOOGL,60.40005111597609,1.7191768144658965,0.4447815431725839,1.2743952712933126,134.72450103759766,136.31932583006287,137.037925954535,139.14000244140624,141.24207892827746,3.0215271668640935,0.6379585336022117,69.29051789375806,80.84878461053619,81.60778977700151,20.0340458632295,19.747733276152232,15.326218608253384,-13.12335046997839
2023-10-18,137.13754272460938,137.9600067138672,140.72000122070312,137.3800048828125,139.4499969482422,23375000,GOOGL,55.47580342391017,1.6358845603059535,0.2891914312101127,1.3466931290958408,134.9355010986328,136.47558115232994,136.9282313035735,138.62200317382812,140.31577504408273,2.443727303710458,0.3045792141236173,56.16487719585358,80.03314094171232,80.24933915410043,19.866636755639114,20.13998481242403,14.074663697323784,-30.01836393755418
2023-10-19,136.9287872314453,137.75,139.66000366210938,137.3800048828125,138.5,26066000,GOOGL,54.900646184801886,1.5352318647974528,0.15083098856128951,1.3844008762361633,135.3010009765625,136.59695437591756,136.6053923724773,138.3780029296875,140.15061348689773,2.5619831471493506,0.3228593056909577,37.001775768929605,74.11030691552705,78.33074415592519,19.711554375350953,18.99939875684041,13.277574459188243,-34.527364845886275
2023-10-20,134.79161071777344,135.60000610351562,137.8699951171875,135.0800018310547,137.3300018310547,26315200,GOOGL,49.26888238686823,1.267367910878363,-0.09362637228624027,1.3609942831646034,135.5685012817383,136.50200692140308,135.19911786214445,138.0260040283203,140.85289019449615,4.096164611989826,0.0709063290499401,-45.56608490049208,58.51321410250454,70.88555398658131,18.365326439255877,17.67991988966905,18.080630170316905,-59.91462890904595
2023-10-23,135.6862335205078,136.5,137.66000366210938,133.9499969482422,135.0399932861328,26317900,GOOGL,51.51119163134758,1.1148544354661283,-0.1969118781587802,1.3117663136249085,135.8380012512207,136.50181578603136,134.70424504008514,137.5060028076172,140.30776057514925,4.07510611947895,0.3204693461948822,-72.29710420489772,50.41423416973719,61.01258506258959,17.676411928665424,16.080647853805775,19.20027649113696,-54.31530373585621
2023-10-24,137.98248291015625,138.80999755859375,139.36000061035156,137.4199981689453,137.8300018310547,44814300,GOOGL,56.79028257493182,1.1669322364928973,-0.1158672617056089,1.2827994981985062,136.35000076293946,136.7216426215135,135.05326646939272,137.32400207519532,139.59473768099792,3.3071212191430295,0.8272057476883566,36.36126035092382,51.584435420680954,53.50396123097423,16.64326703086674,19.109360112991872,17.859123550999072,-31.016761093055003
2023-10-25,124.86116790771484,125.61000061035156,128.30999755859375,125.06999969482422,128.16000366210938,84366200,GOOGL,34.00647693617129,0.1414443498422031,-0.9130841186850427,1.0545284685272458,136.1035011291504,135.66339100140283,125.35646018310155,134.8540008544922,144.35154152588285,14.085663919809873,0.013347688418632058,-364.756694115675,39.33719792494944,47.111955838455856,18.688912118964254,14.036654526731992,36.978483450084646,-96.65634139624049
2023-10-26,121.551025390625,122.27999877929688,124.33000183105469,121.2699966430664,123.2699966430664,57061100,GOOGL,30.664222420202808,-0.9292536487271263,-1.587025693803498,0.6577720450763714,135.60200119018555,134.3887822183451,118.65706573030512,131.76000061035157,144.86293549039803,19.88909353271062,0.1382489145431405,-265.8250137497798,25.796521232858073,38.90605152616282,21.118160261548013,12.874136326878697,41.16745429028496,-94.9373338121303
2023-10-27,121.4416732788086,122.16999816894531,123.30999755859375,120.20999908447266,122.87999725341797,44566500,GOOGL,30.557383534831132,-1.7663047943154595,-1.9392614715134648,0.17295667719800523,135.16750106811523,133.22508849935465,114.7699265934602,129.0739990234375,143.3780714534148,22.164142334165913,0.25867009593633805,-178.73965047686954,5.91173682993409,23.68181866258054,23.503593301782217,12.10307668618717,40.74976839736225,-90.67111430182695
2023-10-30,123.71802520751953,124.45999908447266,125.4000015258789,122.75,123.20999908447266,28940100,GOOGL,35.5887329478737,-2.2193071311381516,-1.9138110466689255,-0.30549608446922616,134.6820011138916,132.39031807888972,114.2431395679672,126.66599884033204,139.08885811269687,19.615144373549498,0.4112120765640999,-111.73519578204254,11.540004155372115,14.416087406054759,24.87084553605302,15.415592117058207,38.18366774374613,-79.77153941992641
2023-10-31,123.34029388427734,124.08000183105469,125.37000274658203,122.69000244140625,125.05999755859375,26292300,GOOGL,35.13383555036921,-2.5792454137518064,-1.818999463426064,-0.7602459503257423,134.26450157165527,131.59885938861973,121.07796843650624,123.71999969482422,126.36203095314221,4.270984909206257,0.5681298026087045,-91.03753617391023,15.992385857769365,11.148042281025191,26.148494591591614,14.594388240393862,36.2688444512475,-81.58018870493855
2023-11-01,125.69615936279297,126.44999694824219,126.48999786376953,123.72000122070312,124.06999969482422,30082400,GOOGL,40.262449547416516,-2.642795792049526,-1.5060398733790268,-1.1367559186704992,133.82500114440919,131.1084915371552,120.73014219100145,123.88799896240235,127.04585573380325,5.097921990586434,0.9056545580284938,-63.56970848936347,23.024147205313415,16.8521790728183,26.871432678127867,16.040738432142895,34.23865503616862,-69.57583025919479
2023-11-02,126.7299575805664,127.48999786376953,128.97999572753906,126.93000030517578,128.4199981689453,27124600,GOOGL,42.414086569292,-2.579505607516495,-1.1541997510767965,-1.4253058564396985,133.4460006713867,130.76387309207084,121.19636916291604,124.92999877929688,128.6636283956777,5.977154651184644,0.8428298127432061,-34.94839237819061,28.112950644402535,22.376494569161775,26.588887002313285,20.339705456642427,32.45188554602384,-64.50512910265905
2023-11-03,128.3303680419922,129.10000610351562,129.52999877929688,127.86000061035156,128.02000427246094,26380100,GOOGL,45.67614148415129,-2.372089499569057,-0.7574269145034869,-1.6146625850655703,133.02200088500976,130.60540956935128,122.56459067270632,126.31600036621094,130.06741005971557,5.939722097958565,0.8710612762617004,-18.733047150535224,36.42126008123389,29.186119310316613,26.126865552750377,20.62674184954329,31.04506364610301,-56.65526039444448
2023-11-06,129.4735107421875,130.25,130.33999633789062,128.6699981689453,129.0500030517578,19052700,GOOGL,47.944410181907884,-2.090814238072255,-0.3809213224053478,-1.7098929156669074,132.6135009765625,130.57156103893686,123.19211931778955,127.4740005493164,131.75588178084325,6.718046367220277,0.8241565214658839,-1.9164364956838968,42.597113577034996,35.71044143422381,25.399214639656968,21.65289888028861,29.902255192547162,-51.048269771791475
2023-11-07,130.18922424316406,130.97000122070312,131.91000366210938,129.8800048828125,130.7100067138672,29757300,GOOGL,49.369807219453975,-1.7891789445007475,-0.0634288230670721,-1.7257501214336755,132.25900115966797,130.6095077229146,125.4902736473866,128.85200042724608,132.21372720710556,5.21796598999271,0.8150167952592469,21.76183640450911,49.20593485259271,42.741436170287194,24.162407826404515,24.213034036836138,28.527549223802634,-44.67866527598593
2023-11-08,131.0540008544922,131.83999633789062,132.2100067138672,130.77999877929688,130.97000122070312,26425800,GOOGL,51.11177847591712,-1.4630641730152263,0.21014875873475947,-1.6732129317499858,131.8235008239746,130.72669711481709,126.90020310498828,129.93000030517578,132.9597975053633,4.663737694252614,0.8152019601504401,42.8187385935937,55.00137208892306,48.93480683951693,22.908616023989627,24.10404735396274,27.566138071342372,-39.26894868545343
2023-11-09,129.4635772705078,130.24000549316406,132.5500030517578,130.07000732421875,131.9600067138672,23747800,GOOGL,47.851094949485564,-1.3185226482339374,0.28375222681283874,-1.6022748750467761,131.38700103759766,130.68034553180252,128.66791535342827,130.4800018310547,132.29208830868112,2.7775696692167577,0.4337790053471973,42.15434562524772,56.142798147748145,53.45003502975464,21.970946389664757,22.676724607471353,27.629059938165884,-47.62399159531623
2023-11-10,131.79954528808594,132.58999633789062,132.8000030517578,129.41000366210938,130.10000610351562,26913300,GOOGL,52.6309596044148,-1.002788307606778,0.4795892539519986,-1.4823775615587766,131.14850082397462,130.86221703714423,129.34142611210578,131.1779998779297,133.0145736437536,2.8001246665339834,0.8844104947582896,63.99499199898842,59.25151993595824,56.79856339087649,21.311981667998154,20.85849565434093,26.974794102462592,-35.35249991135561
2023-11-13,131.3025360107422,132.08999633789062,132.58999633789062,131.25,131.77999877929688,18324800,GOOGL,51.54834556702558,-0.7838763506184705,0.558800968752245,-1.3426773193707155,130.79800033569336,130.97914839912008,129.8703642302606,131.5459991455078,133.221634060755,2.5476030075133194,0.6623256914238278,91.6290564228754,70.4613535323691,61.95189053869183,20.70049351233099,20.170058844770193,26.084488229092372,-5.639447896220872
2023-11-14,132.8234100341797,133.6199951171875,135.6999969482422,133.32000732421875,134.19000244140625,32395200,GOOGL,54.62417775024297,-0.48137988510686114,0.6890379474110835,-1.1704178325179446,130.49300003051758,131.2306576103646,129.87147845564542,132.07599792480468,134.28051739396395,3.338259038427819,0.8501890579745368,117.3333784450327,81.8600068144997,70.52429342760901,19.523351146323282,25.935924147695594,23.804998662873434,-13.428031748924418
2023-11-15,133.8174591064453,134.6199951171875,135.02999877929688,133.57000732421875,134.8699951171875,23861500,GOOGL,56.5650072218777,-0.1591233393629352,0.8090355945240076,-0.9681589338869429,130.32599945068358,131.55345165863343,129.67288579557083,132.63199768066406,135.59110956575728,4.462138755110706,0.8359111641803998,109.88871881399973,91.32008913916273,81.21381649534383,18.430917920592798,24.984965220973372,22.932171619959625,-6.972252937366552
2023-11-16,136.11367797851562,136.92999267578125,137.22000122070312,134.32000732421875,135.19000244140625,28013200,GOOGL,60.742204471764026,0.27944354120018033,0.9980819800696985,-0.7186384388695182,130.28499908447264,132.06550318407608,130.53542060637542,133.9699951171875,137.40456962799956,5.127378720597468,0.9309118275459826,135.6673817228005,92.53459524155924,88.57156373174057,18.171689338851298,28.660070638083532,21.264371372876994,-1.995929589031309
2023-11-17,134.5033416748047,135.30999755859375,136.05999755859375,133.64999389648438,136.0,37240600,GOOGL,56.62908219390234,0.4906351500571873,0.9674188711413643,-0.47678372108417705,130.27049865722657,132.37450264831585,131.26968881947502,134.5139953613281,137.7583019031812,4.823745712315388,0.6226767857779206,102.64146255979523,92.62885812420423,92.16118083497541,17.643354418996648,26.327820929116502,21.196249251252635,-13.145243100989457
2023-11-20,135.437744140625,136.25,136.66000366210938,133.6199951171875,133.69000244140625,27815500,GOOGL,58.389765295994664,0.7254933272504047,0.9618216386676655,-0.2363283114172607,130.25799865722655,132.74359763419054,133.00783939788886,135.34599609375,137.68415278961112,3.4550807018207785,0.6933155095743213,104.4879658212078,92.55787769418289,92.57377701998212,17.361497814834422,25.832703379707137,19.60394154965926,-7.185194227430558
2023-11-21,136.1534423828125,136.97000122070312,137.17999267578125,135.9600067138672,136.2899932861328,22635300,GOOGL,59.73800408734416,0.958667286221413,0.9559964781109389,0.0026708081104740156,130.16599884033204,133.14611226147744,134.17262518261276,136.01599731445313,137.8593694462935,2.710522538872699,0.7587659566323011,115.83045985408968,92.41333988062428,92.53335856633713,17.282541169274058,26.36066614863784,18.987488213110844,-2.429543029707182
2023-11-22,137.6643829345703,138.49000549316406,139.4199981689453,137.47000122070312,137.47000122070312,17813900,GOOGL,62.50042147414501,1.25168235517026,0.9992092376478288,0.25247311752243123,130.80999908447265,133.655054474019,134.70692007438805,136.78999938964844,138.87307870490883,3.0456602449813714,0.908051217988095,138.5293683068064,94.11344723438414,93.02822160306376,17.932285362903887,30.503974690176527,17.778434179775775,-8.044921039709818
2023-11-24,135.8751220703125,136.69000244140625,138.1300048828125,135.99000549316406,138.02999877929688,12514300,GOOGL,57.47166192295483,1.3233983924666575,0.856740219955381,0.4666581725112765,131.53049926757814,133.9440971375797,134.66298109293297,136.74200134277345,138.82102159261393,3.040792484276967,0.48749437352253094,87.11267083177346,88.04340894573211,91.52339868691352,17.820591861929604,28.509077553656354,20.487308120284062,-25.39530909338663
2023-11-27,135.59678649902344,136.41000366210938,138.4199981689453,136.0,136.02999877929688,23436500,GOOGL,56.70732530231438,1.3421686228550413,0.7004083602750119,0.6417602625800295,132.24249954223632,134.1789453780111,135.3568878795825,136.96200256347657,138.56711724737065,2.343883199502963,0.32805001196922967,79.36865715722288,78.82995939078462,86.9956051903003,17.815086773020344,27.4543363213807,19.17973385776549,-30.069891694549668
2023-11-28,136.382080078125,137.1999969482422,137.25,135.4199981689453,136.0800018310547,18730000,GOOGL,58.38881027654132,1.404598682333983,0.6102707358031629,0.7943279465308202,132.8794994354248,134.46666457517597,135.71264479883303,137.152001953125,138.59135910741696,2.0989225586133315,0.5166723717508468,61.02826797422054,74.11898422297355,80.33078418649676,17.522454834496077,26.097873910909204,19.798040900448395,-22.177846543143065
